term,estimate,std.error,statistic,p.value
(Intercept),0.10461008824008929,0.09202860671954056,-24.5305820286055,6.970752114037525e-133
.pred_WIN,321.1527361410095,0.10567676025198547,54.618601192229555,0
adv-2,0.9173416802773889,0.07316614910351851,-1.1791691999089364,0.2383308078887343
adv-1,0.7923826528852123,0.07116516291719613,-3.27001086942434,0.001075433519392807
adv0,0.4926126306609326,0.07105757592678891,-9.964203585387134,2.1861895015675485e-23
adv1,0.3022502949423074,0.07133070688810146,-16.773979480426824,3.7830244538648796e-63
adv2,0.2580321249819456,0.07335080488313812,-18.468388840944225,3.7099236571289725e-76
adv3,0.26590953932404243,0.0981093970673934,-13.501246010708348,1.537535614575459e-41
ABEZY_ENGTRUE,1.0662360182818729,0.0879703631792762,0.7290490164746926,0.4659716795965893
ACCURACY_ENGTRUE,1.1075123775358835,0.04762737288806827,2.1440695294977967,0.03202731610438478
ACHES_ENGTRUE,1.073946360102678,0.052663398310989484,1.3546419921417465,0.1755316477148949
ALEX_ENGTRUE,1.0767542902233354,0.06580525425524066,1.1237891290028763,0.2611024943647985
APATHY_ENGTRUE,1.1419626281302142,0.05155057798580853,2.5751095517324925,0.010020834157676094
AQUA_ENGTRUE,1.0556770234000041,0.05303736922789808,1.0215870477448645,0.3069763904875806
ARCITYS_ENGTRUE,1.2501085528777571,0.049171113848532205,4.539868479153938,5.628932864927707e-6
ASSAULT_ENGTRUE,1.131603334706449,0.05175598261614652,2.3888157675016517,0.016902776058122723
ATTACH_ENGTRUE,1.0651682476791096,0.0469974535844464,1.34332311455965,0.17916737065032431
BANCE_ENGTRUE,1.0179644723912833,0.05092800523982616,0.34961153527051525,0.726630252740996
BELIEVE_ENGTRUE,1.123748997796377,0.09863206391361339,1.1828852640342604,0.23685462254408712
BLAZT_ENGTRUE,1.0174969382381411,0.056739704218397725,0.30570531634702164,0.7598290251255713
BUZZO_ENGTRUE,1.0546545134299374,0.05577721290645137,0.9540318546147671,0.34006751823750603
CENSOR_ENGTRUE,0.8604872938075336,0.06525030601042439,-2.3027697291265254,0.02129180254883555
CHINO_ENGTRUE,1.1793947790323986,0.04909680280747397,3.360736307448935,7.773500189157135e-4
CLASSIC_ENGTRUE,0.9813942829507243,0.05166104485897965,-0.3635424098818923,0.7161997382832745
CLAYSTER_ENGTRUE,1.0857780929921788,0.049373231153376405,1.666831690955287,0.09554787677234215
CRIMSIX_ENGTRUE,1.3377149216582658,0.04958899876206228,5.867488419463853,4.424458992202498e-9
DAMAGE_ENGTRUE,1.0706383616418809,0.07689854641584713,0.8875989654627445,0.3747565103530789
DASHY_ENGTRUE,1.38122819665359,0.05989231952002702,5.3925629115628215,6.945976858299565e-8
DECEMATE_ENGTRUE,1.1182963763443508,0.05483141180630186,2.0390945817069976,0.04144058887542733
DENZ_ENGTRUE,1.0919119705753204,0.05209497035580366,1.6878838868030837,0.09143352032425632
DENZA_ENGTRUE,1.0902535357994754,0.15007811862960213,0.5757686172601932,0.564771588423381
DIABOLIC_ENGTRUE,0.9847468074232294,0.09314172068472994,-0.16502507191103571,0.8689242480723187
DQVEE_ENGTRUE,1.0334547242629963,0.06065042916529714,0.5425730941963969,0.5874237682269523
ENABLE_ENGTRUE,1.0439320911421408,0.052069959236851725,0.8257052852783474,0.4089712933951219
FACCENTO_ENGTRUE,1.0099933644950312,0.05480302745598916,0.18144546909698708,0.8560179319501965
FELONY_ENGTRUE,1.0360906726756054,0.057461051230751105,0.6170207668625162,0.537221028180938
FERO_ENGTRUE,0.9992350091402347,0.04902194064714088,-0.015611042820485727,0.9875446958601626
FIGHTA_ENGTRUE,0.9868012122711329,0.05287991380674912,-0.25126111001396284,0.8016122405471797
FORMAL_ENGTRUE,1.3466689171802608,0.049891861996153086,5.965583615619772,2.4376117822777054e-9
GENERAL_ENGTRUE,1.0892284373234689,0.07206314330276578,1.1860374944693621,0.23560749279331683
GODRX_ENGTRUE,1.1245249745066404,0.08136102176681426,1.4424683841764854,0.14917028436938393
GOONJAR_ENGTRUE,1.1608602481701487,0.0805370708611449,1.8520827977611916,0.0640139342961131
GUNLESS_ENGTRUE,1.1873015303115357,0.04712658715190564,3.643020234753261,2.694576466004285e-4
HAWQEH_ENGTRUE,1.0577139354907792,0.06172479596289683,0.9090336171558205,0.36333238106416005
HUKE_ENGTRUE,1.1164189659134818,0.04951781552815931,2.223971510418916,0.02615036110811577
JKAP_ENGTRUE,1.0714790688667828,0.04795761065084596,1.439604692179056,0.14997927136520314
JOEE_ENGTRUE,0.9603118687624154,0.047494951563683226,-0.8526629178351004,0.39384626044960036
JOHN_ENGTRUE,1.1521494926765903,0.045118828348620715,3.1390292475829846,0.0016950852829973589
JOHNNY_ENGTRUE,0.9964194526114172,0.21922707262036967,-0.01636190662025307,0.9869456697917831
JOSHH_ENGTRUE,0.9519902343970867,0.0504118329790993,-0.9759713012228133,0.32907868632098086
JURD_ENGTRUE,1.064438624146952,0.05301925032387977,1.1778277951824268,0.23886526525813168
JURNII_ENGTRUE,1.0940323397513376,0.10568226940532968,0.8503816684143511,0.39511292456554054
KARMA_ENGTRUE,1.1004230315804282,0.06207026868662684,1.5417152537520424,0.12314280354300162
KENNY_ENGTRUE,1.2546228898032794,0.045218241767744013,5.0164498297234434,5.263501279099741e-7
LACEFIELD_ENGTRUE,0.9684786865792024,0.0803673451170292,-0.39853006168397415,0.6902395035227058
LLAMAGOD_ENGTRUE,0.9515964500691111,0.131410905908575,-0.37755033118212017,0.7057646681187939
LOONY_ENGTRUE,1.0942895676912334,0.04992036821355226,1.8049818001017968,0.07107753006606571
LUCKY_ENGTRUE,0.9269204667924307,0.11184908722215738,-0.6784812940555228,0.4974665803137146
MADCAT_ENGTRUE,1.0610231972830826,0.05313548354171698,1.1147677417787785,0.26494996330155535
MALLS_ENGTRUE,0.9912633760297284,0.07579980945166916,-0.11576562110737564,0.9078382976573423
MAUX_ENGTRUE,1.14218380026273,0.1042089773180392,1.2757254475017332,0.20205258967060144
MAYHEM_ENGTRUE,0.8366151225138182,0.0957288273889363,-1.863504952949896,0.06239125634855643
METHODZSICK_ENGTRUE,1.2504542955425624,0.11507203387768034,1.94232181521029,0.05209815368784303
METHODZ_ENGTRUE,1.2911785514507743,0.05193264431292371,4.920901110403032,8.614665237932838e-7
MOOSE_ENGTRUE,0.9064775836513177,0.06857062325154466,-1.4319394063613586,0.15216116329367108
NAGAFEN_ENGTRUE,1.0440739756282658,0.09303182807721952,0.46360848456967807,0.6429282744283739
NAMELESS_ENGTRUE,1.035924706808066,0.07243603240269823,0.4872501046688582,0.6260811019365125
NIMBLE_ENGTRUE,0.9616153738594865,0.07880539004598196,-0.49667576691786974,0.6194177138798656
NOVA_ENGTRUE,1.0713089921354675,0.09257640687840032,0.744047649296159,0.4568476487295788
OCTANE_ENGTRUE,1.4572271332047633,0.048227201251612,7.807531772599651,5.831877749932271e-15
PANDUR_ENGTRUE,1.1190303106496797,0.08463770455135507,1.328751964909754,0.18392981454793952
PARASITE_ENGTRUE,1.1107821546293024,0.07691949037718493,1.3659010281313702,0.17197003000902483
PRESTINNI_ENGTRUE,1.0216560473656098,0.04728137822737874,0.45313583008011,0.6504509362878844
PRIESTAH_ENGTRUE,1.1705082079852975,0.047072329937788114,3.344597994355139,8.240191376843475e-4
PROTO_ENGTRUE,0.9757084133532893,0.09978064769514558,-0.24645554607982165,0.8053296123373117
RATED_ENGTRUE,1.2231572826611066,0.04825872931716129,4.174072862282352,2.992019959260341e-5
REEDY_ENGTRUE,0.933027845313889,0.07381376832748865,-0.9391233536378936,0.3476674151994362
REPLAYS_ENGTRUE,1.1074046925121515,0.04907510617446984,2.0788373324951412,0.03763230426525119
RICKY_ENGTRUE,0.9788513229870871,0.05557573606515385,-0.3846195426469275,0.7005193130086241
RISKIN_ENGTRUE,0.8973072928712802,0.08173555815862549,-1.325700828124685,0.1849388130194708
ROYALTY_ENGTRUE,1.2452736530745336,0.07436592352089376,2.949675026472119,0.0031810833416634834
SAINTS_ENGTRUE,0.999988976920252,0.051615150268246014,-2.1356404941824135e-4,0.999829600543522
SCUMP_ENGTRUE,1.1230488732607238,0.0487480315620253,2.3805514060492543,0.01728674890096859
SEANY_ENGTRUE,1.1010201990211541,0.05177853378740045,1.8586313014512916,0.0630794171460909
SHOCKZ_ENGTRUE,1.098908736357962,0.051546846098516376,1.829745884987317,0.06728794613487331
SILLY_ENGTRUE,1.137378762780968,0.049300956064946014,2.6110301760179193,0.00902699280935176
SKRAPZ_ENGTRUE,1.1441763466594759,0.04740478487861931,2.841169527518566,0.004494841120924539
SLACKED_ENGTRUE,1.109146756046759,0.04704678717839667,2.2018725974416564,0.027674309136470215
SLASHER_ENGTRUE,1.259659079692773,0.04728563893129208,4.88184399951297,1.050983868036768e-6
SPACELY_ENGTRUE,0.8942217227025935,0.10957498315453178,-1.0203197789157303,0.30757682588210744
SPOOF_ENGTRUE,1.2371236847621283,0.08935339852052819,2.3814323754526296,0.017245456829709394
SUKRY_ENGTRUE,0.9232380351880082,0.1172661115859401,-0.6810849588430951,0.4958177338472822
SWIFTAZOR_ENGTRUE,0.9845192330514158,0.07608525292867586,-0.2050574143612613,0.8375272677973226
SWIFTY_ENGTRUE,1.079846053145849,0.07285109842405171,1.0544588791954288,0.2916728775983393
TEMP_ENGTRUE,1.157488536389867,0.049860750725978065,2.9332210412579407,0.0033546496463552128
THEORY_ENGTRUE,1.0027155204442422,0.05716071530805081,0.04744237480613898,0.9621606568125738
TJHALY_ENGTRUE,1.0612106921157611,0.04806749064284699,1.2359792019842275,0.21646629461122976
TOMMEY_ENGTRUE,1.1470875445456987,0.05755512971581128,2.3842559422993053,0.01711369535706646
VORTEX_ENGTRUE,0.8258790791458466,0.0623837272170552,-3.06661557425027,0.002164970945441135
WAILERS_ENGTRUE,1.0162874843712,0.074015723429639,0.2182815412878855,0.8272097556289946
WUSKIN_ENGTRUE,1.1912876329544886,0.054459179751986074,3.2140544061063694,0.0013087487264919534
XOTIC_ENGTRUE,1.1860175829797395,0.07808626099430384,2.184777753985984,0.02890514591890342
ZAYROX_ENGTRUE,0.8428171469721494,0.08017301792154184,-2.1329526622262334,0.032928609647336675
ZED_ENGTRUE,1.2101786888319082,0.07024626143566215,2.715703605106785,0.006613509670188472
ZER0_ENGTRUE,1.100690314574155,0.046077875758926516,2.0820738824293152,0.037335721731702895
ZOOMAA_ENGTRUE,1.1196264693039404,0.044608413765505124,2.533045015325084,0.01130764304356127
